Genista januensis
Genista numidica
Geranium maderense
Geranium rubescens
Geranium submolle
Globularia punctata
Gunnera tinctoria
Gypsophila tubulosa
Hablizia thamnoides
Haplophyllum buxbaumii
Haplophyllum villosum
Helenium mexicanum
Helianthemum syriacum
Helichrysum arenarium
Helichrysum orientale
Hippuris vulgaris
Holcus mollis
Hydrocotyle bonariensis
Hypericum gentianoides
Hypericum mutilum
Ipheion uniflorum
Ixia dubia
Juncus articulatus
Juncus bufonius
Juncus compressus
Juncus glaucus
Kalmia angustifolia
Kundmannia sicula
Laminaria ochotensis
Lampranthus deltoides
Laurencia brongniartii
Laurencia okamurae
Libertia formosa
Lilium pyrenaicum
Linaria pelisseriana
Linaria reflexa
Linaria spartea
Lindernia palustris
Lithophyllum yessoense
Lotus biflorus
Lotus unifoliolatus
Luzula campestris
Luzula multiflora
Maianthemum stellatum
Malcolmia crenulata
Matricaria aurea
Mercurialis ovata
Micropus supinus
Minuartia glomerata
Minuartia hamata
Moenchia mantica
Muehlenbeckia complexa
Najas gracillima
Nassella neesiana
Neotorularia torulosa
Nothoscordum x borbonicum
Odontites glutinosus
Odontites vulgaris
Oenanthe silaifolia
Oenothera brevispicata
Oenothera compacta
Oenothera humifusa
Oenothera indivisa
Oenothera nuda
Oenothera paradoxa
Oenothera x drawertii
Olearia macrodonta
Oncosiphon suffruticosum
Ononis diffusa
Ophrys insectifera
Opuntia caespitosa
Opuntia crassa
Orobanche lavandulacea
Oxalis decaphylla
Oxalis exilis
Oxalis incarnata
Oxalis rosea
Oxalis variabilis
Papaver apulum
Paronychia arabica
Paronychia kapela
Phymatosorus diversifolius
Pimpinella lutea
Pinguicula crystallina
Polygala curtissii
Polysiphonia morrowii
Potentilla neumanniana
Potentilla pensylvanica
Potentilla subarenaria
Pterosiphonia tanakae
Ranunculus macrophyllus
Ranunculus polyanthemos
Rosa setigera
Rotala filiformis
Rubus fissipetalus
Rumex frutescens
Salvia tomentosa
Saxifraga granulata
Scandix stellata
Scleranthus perennis
Sedum multiceps
Semele androgyna
Sempervivum funckii
Senecio deltoideus
Senecio grandiflorus
Senecio platensis
Silene bellidifolia
Silene crassipes
Silene disticha
Silene fuscata
Sisymbrium assoanum
Sisyrinchium laxum
Sisyrinchium striatum
Solanum fontanesianum
Sparaxis fragrans
Spartina versicolor
Stellaria hebecalyx
Stipa splendens
Thapsia villosa
Tropaeolum pentaphyllum
Tropaeolum polyphyllum
Utricularia stygia
Verbascum orientale
Veronica arguteserrata
Vicia leucantha
Vincetoxicum nigrum
Viola hirta
Ziziphora capitata
Achillea stricta
Aetheorhiza bulbosa
Alyssum libycum
Aster patulus
Aster riparius
Centaurea salonitana
Ceratophyllum pentacanthum
Chenopodium giganteum
Chenopodium wolffii
Cleome graveolens
Consolida uechtritziana
Cotoneaster mucronatus
Cuscuta approximata
Eragrostis flaccida
Euphorbia carpatica
Geum humifusum
Geum verrucosum
Heteranthera rotundifolia
Inula conyzae
Ionopsidium albiflorum
Juncus planifolius
Knautia macedonica
Lappula deflexa
Leptinella squalida
Libertia sessiliflora
Ludwigia alternifolia
Luzula pallidula
Maianthemum bifolium
Malcolmia orsiniana
Mesembryanthemum purpureocroceum
Mycelis muralis
Nothoscordum bivalve
Nuphar pumila
Nymphaea rubra
Orobanche pubescens
Phacelia tanacetifolia
Pimpinella cretica
Pleuraphis jamesii
Polygonatum multiflorum
Potamogeton compressus
Sagina sabuletorum
Sagittaria subulata
Salvia amplexicaulis
Sarconema scinaioides
Scirpus atrovirens
Sesleria caerulea
Silene antirrhina
Smelowskia calycina
Spartina maritima
Sphaeralcea miniata
Talinum paniculatum
Thymus odoratissimus
Urtica chamaedryoides
Viola jooi
Xanthoceras sorbifolium
Aconogonon coriarium
Aster lateriflorus
Aster versicolor
Atriplex hortensis
Chenopodium vachelii
Cleome marshallii
Dactylorhiza lapponica
Dasiphora fruticosa
Eragrostis caroliniana
Eriochloa succinta
Ferulago sylvatica
Galatella dracunculoides
Geranium lucidum
Graptopetalum paraguayense
Hordeum turkestanicum
Hylotelephium carpaticum
Kyllinga gracillima
Lactuca perennis
Lepidotheca suaveolens
Medicago cancellata
Mibora minima
Muhlenbergia frondosa
Myoporum tetrandrum
Nepeta amoena
Nopalea dejecta
Oenothera adriatica
Oenothera fallacoides
Oenothera pedemontana
Oenothera sesitensis
Oenothera stucchii
Phalacroloma annuum
Phalacroloma septentrionale
Potentilla rupestris
Rhinanthus angustifolius
Sagina saginoides
Sagittaria platyphylla
Salicornia europaea
Salvia austriaca
Sedum montanum
Seseli pallasii
Silene sibirica
Solanum tenuifolium
Tiarella cordifolia
Waldsteinia ternata
Acacia verticillata
Allium subvillosum
Argyranthemum pinnatifidum
Aster tradescantii
Ballota hirsuta
Begonia minor
Bencomia caudata
Bromus kalmii
Callitriche brutia
Callitriche deflexa
Calystegia soldanella
Carex curta
Carex debilis
Carex livida
Centaurea micranthos
Clytostoma callistegioides
Conyza ivifolia
Corynocarpus laevigatus
Crinum moonieri
Cuphea viscosissima
Cymbidium insigne
Cyperus flavescens
Cyperus ovularis
Dichorisandra thyrsiflora
Dimorphotheca barberae
Doryanthes palmeri
Drosera capensis
Eleutheranthera ruderalis
Elsholzia ciliata
Erigeron ramosus
Eriocephalus africanus
Erysimum wahlenbergii
Euphorbia leptocaula
Euphorbia pseudograntii
Frankenia laevis
Fumaria bastardii
Fumaria sepium
Galium palustre
Gamochaeta filaginea
Gamochaeta purpurea
Gamochaeta subfalcata
Gladiolus blandus
Gladiolus natalensis
Gnaphalium gaudichaudianum
Gymnostyles stolonifera
Howea belmoreana
Hypericum gymnanthum
Hypericum perfoliatum
Iris chrysographes
Iris japonica
Ixia campanulata
Jacobaea erratica
Jasione montana
Juncus hybridus
Juncus pygmaeus
Juncus striatus
Kickxia cirrhosa
Lapeirousia laxa
Lavandula viridis
Legousia scabra
Leucanthemum lacustre
Ligularia tussilaginea
Lilaeopsis attenuata
Lobelia urens
Lotus hispidus
Lupinus perennis
Medicago caerulea
Myosotis latifolia
Myosotis secunda
Myrica aethiopica
Narcissus calcicola
Narcissus cyclamineus
Nepeta racemosa
Nesaea myrtifolia
Nicotiana wigandioides
Nolina recurvata
Ochna atropurpurea
Oenothera acutifolia
Oenothera fallax
Oenothera hoelscheri
Oenothera jueterbogensis
Oenothera x albipercurva
Opuntia ammophila
Orobanche sanguinea
Oxalis triangularis
Panicum dichotomiflorum
Panicum dichotomum
Parietaria debilis
Passiflora antioquiensis
Pelargonium cordifolium
Pimpinella villosa
Plantago serpentina
Plectranthus fruticosus
Pleioblastus argenteo-striatus
Poa angustifolia
Ptilostemon casabonae
Pulicaria paludosa
Ranunculus trilobus
Reichardia picroides
Rhododendron mucronatum
Romulea columnae
Rosa arvensis
Ruellia brevifolia
Rumex violascens
Rytidosperma tenuius
Sagittaria lancifolia
Scutellaria minor
Senecio serpens
Senecio tamoides
Sibthorpia europaea
Silene psammitis
Smilax canariensis
Sobralia macrantha
Solanum hispidum
Solidago sempervirens
Solidago x niederederi
Sollya heterophylla
Sophora jaubertii
Strobilanthes maculata
Taraxacum ekmanii
Taraxacum maderense
Taraxacum perssonii
Thamnocalamus tessellatus
Tinantia fugax
Tolpis umbellata
Triglochin scilloides
Urospermum picroides
Urtica membranacea
Urtica morifolia
Veronica repens
Vincetoxicum rossicum
Vulpia muralis
Adenocaulon adhaerescens
Aizoon canariense
Alkanna lycopsoides
Athamanta sicula
Atriplex portulacoides
Calystegia inflata
Centaurea napifolia
Cestrum foetidissimum
Chamaesyce humistrata
Commicarpus africanus
Conyza primulaefolia
Cotula mexicana
Crepis bellidifolia
Cyperus auricomus
Elatine hungarica
Fuchsia coccinea
Galanthus alpinus
Galinsoga urticifolia
Helianthus giganteus
Helianthus subcanescens
Helichrysum orbiculare
Hemarthria compressa
Heuchera americana
Hylomecon vernalis
Iberis semperflorens
Ipomoea arenaria
Kalanchoe longiflora
Kalanchoe prolifera
Kleinia neriifolia
Laserpitium siler
Linaria canadensis
Malvella leprosa
Moluccella spinosa
Narcissus minor
Opuntia tomentosa
Opuntia x bernichiana
Paspalum saurae
Physalis fuscomaculata
Populus longifolia
Rhodanthe manglesii
Rhododendron tomentosum
Rorippa curvisiliqua
Scirpus
Sedum dendroideum
Sedum rubrotinctum
Senecio parviflorus
Solanum juvenale
Solanum microcarpum
Solanum triflorum
Tolpis barbata
Tradescantia cerinthoides
Ulva rigida
Xanthoxalis stricta
Aegagropila linnaei
Alisma subcordatum
Allium unifolium
Alocasia odora
Ampelodesmos pliniana
Amsonia hubrichtii
Amsonia orientalis
Anubias coffeefolia
Anubias gigantea
Anubias heterophylla
Aponogeton capuronii
Aponogeton elongatus
Aponogeton fenestralis
Aponogeton henkelianus
Aponogeton krauseanus
Aponogeton longiplumulosus
Aponogeton rigidifolius
Aponogeton siamensis
Aponogeton ulvaceus
Arundinaria simonii
Aster schreberi
Bacopa lanigera
Bacopa myriophylloides
Baumea rubiginosa
Bidens ferulifolia
Bolbitis fluviatilis
Bolbitis heteroclita
Bromopsis condensata
Bromus interruptus
Caltha introloba
Caltha leptosepala
Caltha natans
Caltha sagittata
Canna tuerckheimii
Cardamine macrophylla
Carex intumescens
Carex tribuloides
Cerastium ligusticum
Ceratochloa sitchensis
Claytonia parvifolia
Colysis pteropus
Convallaria bifolium
Cotoneaster cambricus
Cotoneaster insculptus
Crinum calamistratum
Crinum erubescens
Crinum natans
Crocus speciosa
Cryptocoryne affinis
Cryptocoryne albida
Cryptocoryne aponogetifolia
Cryptocoryne balansae
Cryptocoryne bullosa
Cryptocoryne cordata
Cryptocoryne crispulata
Cryptocoryne griffithii
Cryptocoryne hudoroi
Cryptocoryne longicauda
Cryptocoryne minima
Cryptocoryne moehlmannii
Cryptocoryne nurii
Cryptocoryne parva
Cryptocoryne pontederiifolia
Cryptocoryne pygmaea
Cryptocoryne scurillis
Cryptocoryne spiralis
Cryptocoryne striolata
Cryptocoryne thwaitesii
Cryptocoryne undulata
Cryptocoryne usteriana
Cryptocoryne walkerii
Cyperus albostriatus
Cyperus helferi
Cyperus prolifer
Daboecia cantabrica
Dennstaedtia punctilobula
Dianthus cruentus
Didiplis diandra
Downingia elegans
Dulichium arundinaceum
Echinodorus 'Harbii'
Echinodorus andreuxii
Echinodorus argentinensis
Echinodorus bleheri
Echinodorus chrileni
Echinodorus compacta
Echinodorus harbich
Echinodorus horemanii
Echinodorus horizontalis
Echinodorus magdalensis
Echinodorus mitchii
Echinodorus ozelot
Echinodorus scaber
Echinodorus schlueteri
Echinodorus tricolor
Echinodorus uruguayensis
Eleocharis vivipara
Equisetum camtschatcense
Equisetum japonicum
Equisetum scirpoides
Eriocaulon setaceum
Erodium manescavii
Galanthus woronowii
Galium uliginosum
Gentiana clusii
Glossostigma elatinoides
Grindelia stricta
Hebe barkeri
Helichrysum bellidioides
Hemianthus callitrichoides
Hemianthus micranthemoides
Hemigraphis colorata
Hemigraphis exotica
Heteranthera bettzinckiana
Hieracium grandidens
Hieracium lanatum
Hieracium murorum
Hieracium oblongum
Hieracium pulmonarioides
Hieracium scotostictum
Hordeum pubiflorum
Hottonia inflata
Hydrocleys nymphoides
Hydrocotyle leucocephala
Hydrocotyle variegata
Hydrotriche hottoniiflora
Hygrophila lacustris
Hygrophila rosae-australis
Hygrophila siamensis
Hypericum forrestii
Hypericum nummularium
Hypericum xylosteifolium
Iris spuria
Isoetes japonica
Isoetes velata
Juncus repens
Juncus subulatus
Juncus xiphioides
Lagenandra ovata
Lagenandra thwaitesii
Leucanthemum praecox
Libertia chilensis
Lilaeopsis brasiliensis
Lilaeopsis mauritiana
Limnophila 'Gigantea'
Limnophila aquatica
Limnophila conferta
Limnophila hippuridoides
Limonium hyblaeum
Linaria arenaria
Lindernia grandiflora
Lindernia rotundifolia
Ludwigia arcuata
Ludwigia brevipes
Ludwigia glandulosa
Ludwigia helminthorrhiza
Ludwigia inclinata
Ludwigia ovalis
Marsilea hirsuta
Mayaca sellowiana
Mayaca vandelli
Microsorum latifolius
Narcissus asturiensis
Nectaroscordum siculum
Neobeckia aquatica
Nesaea crassicaulis
Nonea erecta
Nymphaea pubescens
Ononis subspicata
Orchis laxiflora
Ornithogalum divergens
Ottelia ulvifolia
Paepalanthus fluviatilis
Papaver radicatum
Pericallis hybrida
Phormium colensoi
Phyllanthus fluitans
Phyteuma scheuchzeri
Pinguicula grandiflora
Poa flabellata
Pogostemon helferi
Pogostemon stellatus
Potamogeton epihydrus
Potentilla micrantha
Primula florindae
Ranunculus limosella
Reineckea carnea
Rhynchospora colorata
Rosa carolina
Rubus elegantispinosus
Rubus fabrimontanus
Rubus loehrii
Rubus siekensis
Rytidosperma racemosum
Sagittaria filiformis
Sagittaria teres
Salvinia oblongifolia
Samolus valerandi
Sarracenia flava x purpurea
Saururus chinensis
Schoenoplectus pungens
Schoenus pauciflorus
Scilla bithynica
Scilla lilio-hyacinthus
Scrophularia chrysantha
Sedum gracile
Selinum silaifolium
Senecio sarracenicus
Sidalcea malviflora
Silene fimbriata
Silene pusilla
Silene tatarica
Smilacina stellata
Symphytum tauricum
Tagetes tenuifolia
Thalia dealbata
Thlaspi macrophyllum
Trichocoronis rivularis
Trifolium ochroleucon
Tulipa saxatilis
Typha lugdunensis
Typha shuttleworthii
Utricularia sandersonii
Vallisneria asiatica
Vallisneria natans
Vallisneria tortifolia
Anacyclus officinarum
Atriplex sphaeromorpha
Bunias arvensis
Calystegia spectabilis
Carduus cinereus
Chenopodium glaucophyllum
Cuscuta cesatiana
Datura inixia
Digitaria aegyptiaca
Duchesna indica
Echinochloa microstachya
Euphorbia massiliensis
Euphorbia sareptana
Festuca falax
Goldbachia laevigata
Hordeum glaucum
Hyoscyamus pallidus
Limonium meyeri
Malva ambigua
Malva erecta
Mentha gentilis
Microthlaspi perfoliatum
Nigella segetalis
Nonea echioides
Odontites verna
Oxalis dillenii
Papaver pavoninum
Pastinaca umbrosa
Polygonum propinquum
Potentilla supina subsp. paradoxa
Puccinellia poecilantha
Pyrethrum partheniifolium
Raphanus sativus
Rhinanthus apterus
Rubia iberica
Rumex larrinii
Sisymbrium confertum
Solanum alatum
Solanum decipiens
Solanum humile
Thymelaea passerina
Valerianella muricata
Valerianella pumila
Valerianella uncinata
Veronica cardiocarpa
Adenostoma fasciculatum
Apodanthera aspera
Arceuthobium abietinum
Arceuthobium abietinum f.sp. concoloris
Arceuthobium americanum
Arceuthobium campylopodum
Arceuthobium douglasii
Arceuthobium laricis
Arceuthobium pusillum
Arceuthobium tsugense
Arceuthobium vaginatum
Ardisia acuminata
Artemisia tridentata
Arthraxon quartinianus
Baccharis pilularis
Helianthus ciliaris
Ipomoea cathartica
Ipomoea villosa
Lythrum maritimum
Pseudelephantopus spicatus
Arceuthobium occidentale
Cladophora laetevirens
Cladophora sericea
Cladophora socialis
Cladophora vagabunda
Cuscuta pentagona
Cyperus entrerianus
Draba verna
Kunzea ericoides
Moraea
Neosiphonia tongatensis
Opuntia lindheimeri
Tibouchina herbacea
Amelichloa brachychaeta
Aphanes inexspectata
Billardiera heterophylla
Cassinia leptophylla
Cyperus teneristolon
Disa bracteata
Eucalyptus sclerophylla
Jarava plumosa
Juncus acutus
Juncus kraussii x acutus
Leontodon taraxacoides
Merremia bracteata
Merremia pacifica
Moraea flaccida
Retama raetum
Rubus vestitus
Syzygium floribundum
Vallisneria nana
Alectra fulminensis
Cardamine glacialis
Crotalaria pallida
Eragrostis paniciformis
Leptochloa
Prosopis ruscifolia
Xanthium
Bacopa egensis
Castilleja arvensis
Cyperus microiria
Desmodium sandwicense
Eleutherococcus pentaphyllus
Eragrostis cumingii
Garnotia stricta
Geranium homeanum
Geranium thunbergii
Geum urbanum
Glebionis coronaria
Glossostigma cleistanthum
Gnaphalium luteoalbum
Helianthus
Lachnagrostis filiformis
Limnophila indica
Luziola peruviana
Luziola subintegra
Lysimachia arvensis
Melastoma septemnervium
Melochia umbellata
Mimosa pellita
Paederia cruddasiana
Passiflora bicornis
Passiflora biflora
Pavonia hastata
Polygonum caespitosum
Ripidium ravennae
Rosa micrantha
Rytidosperma biannulare
Rytidosperma penicillatum
Sparganium glomeratum
Thunbergia laurifolia
Pontederia rotundifolia
