acc_name,selected,synonyms,naturalized,weedy,fed_nox,fl_nox,occurrences,occurrences_new,Atlas,climate,acc_name_source
Persicaria lapathifolia,0,"Discolenta lapathifolia, Persicaria bioritsuensis, Persicaria glabra var. scabrinervis, Persicaria incarnata, Persicaria krugii, Persicaria lapathifolia, Persicaria lapathifolia subsp. genuina, Persicaria lapathifolia subsp. linicola, Persicaria lapathifolia var. linicola, Persicaria lapathifolia var. tomentosa, Persicaria linicola, Persicaria nodosa, Persicaria paludicola, Persicaria pseudonodosa, Persicaria scabra var. incana, Persicaria tomentosa, Persicaria vaniotiana, Polygonum bioritsuense, Polygonum fusiforme, Polygonum glabrum var. scabrinerve, Polygonum glandulosum, Polygonum glutinosum, Polygonum incanum, Polygonum incarnatum, Polygonum komarovii, Polygonum lanatum, Polygonum lapathifolium, Polygonum lapathifolium ssp. pallidum, Polygonum lapathifolium var. incanum, Polygonum lapathifolium var. incarnatum, Polygonum lapathifolium var. lanatum, Polygonum lapathifolium var. lapathifolium, Polygonum lapathifolium var. ovatum, Polygonum lapathifolium var. prostratum, Polygonum lapathifolium var. salicifolium, Polygonum linicola, Polygonum nodosum, Polygonum nodosum var. incarnatum, Polygonum nutans, Polygonum oneillii, Polygonum pensylvanicum ssp. oneillii, Polygonum persicaria var. lapathifolium, Polygonum persicaria var. tomentosum, Polygonum pseudonodosum, Polygonum pyramidale, Polygonum quadrifidum, Polygonum scabrum, Polygonum simlense, Polygonum tenuiflorum, Polygonum tomentosum",1,1,0,0,158072,111596,1,1,Atlas
Persicaria nepalensis,0,"Persicaria nepalensis, Polygonum alatum, Polygonum nepalense",1,1,0,0,1473,2008,0,1,ITIS
Persicaria perfoliata,0,"Ampelygonum perfoliatum, Persicaria perfoliata, Polygonum perfoliatum",1,1,0,0,3293,3411,0,1,ITIS
Persicaria posumbu,0,"Persicaria caespitosa, Persicaria posumbu, Polygonum caespitosum, Polygonum caespitosum var. caespitosum, Polygonum cespitosum, Polygonum cespitosum var. cespitosum",0,1,0,0,2943,1584,0,1,ITIS
Persicaria wallichii,0,Persicaria wallichii,1,1,0,0,1116,1751,0,1,ITIS
Petasites fragrans,0,Petasites fragrans,1,1,0,0,5794,12002,0,0,TNRS
Petrorhagia prolifera,0,"Dianthus prolifer, Petrophagia prolifera, Petrorhagia prolifera, Tunica prolifera",1,1,0,0,37672,33333,0,1,ITIS
Peucedanum ostruthium,0,"Imperatoria ostruthia, Peucedanum ostruthium",1,1,0,0,5060,12057,0,0,ITIS
Peucedanum verticillare,0,Peucedanum verticillare,0,0,0,0,9,22,0,0,TNRS
Phacelia ciliata,0,Phacelia ciliata,1,1,0,0,211,366,0,0,ITIS
Phacelia tanacetifolia,0,"Phacelia tanacetifolia, Phacelia tanacetifolia subvar. tenuisecta",1,1,0,0,12058,61814,0,1,ITIS
Phalaris minor,0,"Phalaris ambigua, Phalaris aquatica, Phalaris aquatica var. minor, Phalaris arundinacea var. minor, Phalaris brevis, Phalaris capensis, Phalaris decumbens, Phalaris gracilis, Phalaris mauritii, Phalaris minor, Phalaris minor forma bracteata, Phalaris minor forma composita, Phalaris minor forma glomerata, Phalaris minor forma gracilis, Phalaris minor forma haematites, Phalaris minor forma subcylindrica, Phalaris minor subsp. gracilis, Phalaris minor var. comulosa, Phalaris minor var. genuina, Phalaris minor var. gracilis, Phalaris minor var. integra, Phalaris minor var. nepalensis, Phalaris minor var. phaeosperma, Phalaris nepalensis",1,1,0,0,31506,49263,1,1,Atlas
Phalaris platensis,0,"Phalaris arechavaletae, Phalaris intermedia f. platensis, Phalaris intermedia var. platensis, Phalaris platensis",0,1,0,0,0,1,0,1,ITIS
Phedimus aizoon,0,"Phedimus aizoon, Sedum aizoon, Sedum ellacombianum, Sedum kamtschaticum ssp. ellacombianum",1,1,0,0,1759,2211,0,1,ITIS
Phedimus kamtschaticus,0,"Phedimus kamtschaticus, Sedum kamtschaticum, Sedum kamtschaticum var. kamtschaticum",1,1,0,0,571,1602,0,1,ITIS
Philadelphus pubescens,0,"Philadelphus gattingeri, Philadelphus intectus, Philadelphus intectus var. intectus, Philadelphus intectus var. pubigerus, Philadelphus latifolius, Philadelphus pubescens, Philadelphus pubescens var. intectus, Philadelphus pubescens var. pubescens, Philadelphus pubescens var. verrucosus",1,1,0,0,425,454,0,0,ITIS
Philenoptera cyanescens,0,"Lonchocarpus cyanescens, Philenoptera cyanescens",0,0,0,0,891,795,0,1,ITIS
Phleum exaratum,0,"Phleum arenarium f. breviglume, Phleum cornutum, Phleum exaratum, Phleum graecum, Phleum graecum ssp. graecum",0,1,0,0,287,246,0,0,ITIS
Phormium colensoi,0,Phormium colensoi,1,1,0,0,4027,23,0,0,TNRS
Phormium tenax,0,Phormium tenax,1,1,0,0,3890,4100,0,1,ITIS
Photinia beauverdiana,0,Photinia beauverdiana,0,0,0,0,989,757,0,1,TNRS
Photinia serratifolia,0,"Crataegus serratifolia, Photinia serratifolia, Photinia serrulata",1,1,0,0,1370,1329,0,1,ITIS
Phragmites australis,0,"Arundo aggerum, Arundo altissima, Arundo australis, Arundo barbata, Arundo graeca, Arundo isiaca, Arundo karka, Arundo maxima, Arundo occidentalis, Arundo palustris, Arundo phragmites, Arundo phragmites var. humilis, Arundo phragmites var. isiaca, Arundo vallatoria, Arundo vulgaris, Calamagrostis nigricans, Cynodon phragmites, Czernya arundinacea, Phragmites altissimus, Phragmites australis, Phragmites australis subsp. altissimus, Phragmites australis subsp. maximus, Phragmites capensis, Phragmites communis, Phragmites communis forma flavescens, Phragmites communis forma isiacus, Phragmites communis forma nigricans, Phragmites communis forma variegatus, Phragmites communis subsp. isiacus, Phragmites communis subsp. maximus, Phragmites communis var. flavescens, Phragmites communis var. hispanicus, Phragmites communis var. humilis, Phragmites communis var. isiacus, Phragmites communis var. mauritianus, Phragmites communis var. vulgaris, Phragmites dioicus, Phragmites fissifolius, Phragmites flavescens, Phragmites hispanicus, Phragmites humilis, Phragmites isiacus, Phragmites karka, Phragmites mauritianus, Phragmites maximus, Phragmites maximus var. variegatus, Phragmites nakaiana, Phragmites phragmites, Phragmites vulgaris, Phragmites vulgaris subsp. maximus, Phragmites vulgaris var. flavescens, Phragmites vulgaris var. humilis, Phragmites vulgaris var. isiacus, Phragmites vulgaris var. mauritianus, Phragmites vulgaris var. typicus, Phragmites vulnerans, Reimaria diffusa, Trichoon karka, Trichoon phragmites, Xenochloa arundinacea",1,1,0,0,527831,653439,1,1,Atlas
Phyllanthus fluitans,0,"Diasperus fluitans, Phyllanthus fluitans",1,0,0,0,58,70,1,0,Atlas
Phyllanthus niruri,0,"Phyllanthus lathyroides, Phyllanthus niruri, Phyllanthus niruri ssp. lathyroides, Phyllanthus niruri ssp. niruri, Phyllanthus nirurui",1,1,0,0,0,2181,0,1,ITIS
Phyllostachys aureosulcata,0,Phyllostachys aureosulcata,1,1,0,0,36,60,0,1,ITIS
Phyllostachys flexuosa,0,"Bambusa flexuosa, Phyllostachys flexuosa",1,1,0,0,11,15,0,1,ITIS
Phyllostachys nigra,0,"Bambusa nigra, Bambusa puberula, Phyllostachys boryana, Phyllostachys henionis, Phyllostachys henonis, Phyllostachys nigra, Phyllostachys nigra f. boryana, Phyllostachys puberula, Phyllostachys puberula var. boryana, Phyllostachys puberula var. nigra",1,1,0,0,404,232,0,1,ITIS
Phyllostachys reticulata,0,"Bambusa castilloni, Phyllostachys bambusoides, Phyllostachys bambusoides f. castillonis, Phyllostachys bambusoides var. castilloni-holochrysa, Phyllostachys castillonis, Phyllostachys castillonis var. holochrysa, Phyllostachys marliacea, Phyllostachys nigra var. castillonis, Phyllostachys quilioi var. castillonis, Phyllostachys quilioi var. castillonis-holochrysa, Phyllostachys reticulata, Phyllostachys reticulata f. geniculata, Phyllostachys reticulata var. castillonis, Phyllostachys reticulata var. holochrysa",1,1,0,0,1953,1190,0,1,ITIS
Phymatosorus diversifolius,0,Phymatosorus diversifolius,1,1,0,0,55,108,0,1,TNRS
Physalis longifolia,0,"Physalis lanceolata var. laevigata, Physalis lanceolata var. longifolia, Physalis longifolia, Physalis longifolia var. subglabrata, Physalis macrophysa, Physalis polyphylla, Physalis pumila var. sonorae, Physalis rigida, Physalis subglabrata, Physalis virginiana forma macrophysa, Physalis virginiana var. polyphylla, Physalis virginiana var. sonorae, Physalis virginiana var. subglabrata",1,1,0,0,1518,1033,1,1,Atlas
Physalis philadelphica var. immaculata,0,"Physalis ixocarpa, Physalis philadelphica var. immaculata",1,1,0,0,405,495,0,1,ITIS
Physalis viscosa,0,"Physalis fuscomaculata, Physalis viscosa, Physalis viscosa var. viscosa",1,1,0,0,736,649,0,1,ITIS
Phyteuma scheuchzeri,0,Phyteuma scheuchzeri,1,1,0,0,69,873,0,0,TNRS
Phytolacca americana,0,"Phytolacca americana, Phytolacca americana var. rigida, Phytolacca decandra, Phytolacca icosandra var. fraseri, Phytolacca rigida, Phytolacca vulgaris",1,1,0,0,29629,89534,1,0,Atlas
Picris pauciflora,0,Picris pauciflora,1,1,0,0,591,986,0,1,ITIS
Picris sprengerana,0,Picris sprengerana,0,1,0,0,0,1,0,1,CABI
Pilea hyalina,0,Pilea hyalina,0,0,0,0,411,436,0,0,TNRS
Pilea microphylla,0,"Adicea microphylla, Adicea microphylla var. trianthemoides, Parietaria microphylla, Pilea microphylla, Pilea microphylla var. longifolia, Pilea microphylla var. trianthemoides, Pilea muscosa, Pilea muscosa var. microphylla, Pilea muscosa var. trianthemoides, Pilea portula, Pilea serpyllacea, Pilea trianthemoides, Pilea trianthemoides var. microphylla, Urtica microphylla, Urtica serpyllacea, Urtica trianthemoides",1,1,0,0,3056,4583,1,0,Atlas
Pilea peperomioides,0,Pilea peperomioides,0,0,0,0,7,198,0,0,TNRS
Pilosella brachiata,0,"Hieracium brachiatum, Pilosella brachiata",1,1,0,0,41,243,0,0,TNRS
Pilosella caespitosa,0,Pilosella caespitosa,1,1,0,0,5277,2681,0,1,TNRS
Pimenta dioica,0,"Eugenia micrantha, Eugenia pimenta, Eugenia pimenta var. ovalifolia, Evanesca crassifolia, Myrtus dioica, Myrtus micrantha, Myrtus pimenta, Myrtus pimenta var. brevifolia, Pimenta aromatica, Pimenta dioica, Pimenta officinalis, Pimenta officinalis var. ovalifolia, Pimenta pimenta, Pimenta vulgaris, Pimentus vera",1,1,0,0,1009,912,1,1,Atlas
Pimpinella cretica,0,Pimpinella cretica,0,1,0,0,802,597,0,0,TNRS
Pimpinella lutea,0,Pimpinella lutea,1,0,0,0,32,29,0,1,TNRS
Pimpinella peregrina,0,Pimpinella peregrina,1,1,0,0,1255,1515,0,0,TNRS
Pimpinella villosa,0,Pimpinella villosa,0,0,0,0,1243,1098,0,0,TNRS
Pinguicula crystallina,0,Pinguicula crystallina,0,0,0,0,56,9,0,1,CABI
Pinguicula grandiflora,0,Pinguicula grandiflora,0,1,0,0,4837,2346,0,0,TNRS
Pinus caribaea,0,Pinus caribaea,1,1,0,0,506,233,0,1,ITIS
Pinus contorta,0,Pinus contorta,1,1,0,0,8876,12686,0,1,ITIS
Pinus oocarpa,0,Pinus oocarpa,1,1,0,0,1225,1450,0,1,ITIS
Pinus patula,0,Pinus patula,1,1,0,0,1414,4299,0,1,ITIS
Pinus radiata,0,"Pinus insignis, Pinus radiata, Pinus radiata var. binata",1,1,0,0,28138,36484,0,1,ITIS
Piper sarmentosum,0,Piper sarmentosum,1,0,0,0,322,285,0,1,TNRS
Pittosporum undulatum,0,Pittosporum undulatum,1,1,0,0,21210,23373,0,1,ITIS
Plantago alpina,0,Plantago alpina,0,1,0,0,21134,24703,0,0,TNRS
Plantago bellardii,0,Plantago bellardii,1,1,0,0,4734,3617,0,1,TNRS
Plantago maritima subsp. serpentina,0,"Plantago maritima subsp. serpentina, Plantago serpentina",0,1,0,0,0,8246,0,0,TNRS
Plantago patagonica,0,"Plantago patagonica, Plantago patagonica var. breviscapa, Plantago patagonica var. gnaphalioides, Plantago patagonica var. oblonga, Plantago patagonica var. spinulosa, Plantago picta, Plantago purshii, Plantago purshii var. breviscapa, Plantago purshii var. oblonga, Plantago purshii var. picta, Plantago purshii var. spinulosa, Plantago spinulosa, Plantago wyomingensis",1,1,0,0,2101,3052,0,1,ITIS
Plantago subulata,0,"Plantago holosteum, Plantago subulata",1,1,0,0,8015,5532,0,0,TNRS
Pleconax subconica,0,"Pleconax subconica, Silene subconica",0,0,0,0,103,250,0,1,TNRS
Plectranthus fruticosus,0,Plectranthus fruticosus,1,1,0,0,419,412,0,0,TNRS
Plectranthus monostachyus,0,Plectranthus monostachyus,1,0,0,0,642,158,0,1,TNRS
Pleioblastus simonii,0,"Arundinaria simonii, Bambusa simonii, Nipponocalamus simonii, Pleioblastus simonii",1,1,0,0,482,583,0,0,ITIS
Pluchea indica,0,Pluchea indica,1,1,0,0,486,494,0,1,ITIS
Poa flabellata,0,"Dactylis caespitosa, Festuca antarctica, Festuca caespitosa, Festuca flabellata, Festuca urvilleana, Parodiochloa flabellata, Poa caespitosa, Poa controversa, Poa controversa var. minor, Poa flabellata, Poa forsteri, Sesleria americana",0,1,0,0,105,82,0,1,ITIS
Poa jubata,0,Poa jubata,0,0,0,0,13,22,0,1,TNRS
Poa pratensis ssp. angustifolia,0,"Poa angustifolia, Poa pratensis ssp. angustifolia, Poa pratensis ssp. strigosa, Poa pratensis var. angustifolia, Poa pratensis var. strigosa, Poa setacea, Poa strigosa, Poa viridula",1,1,0,0,43346,63503,0,0,ITIS
Poa supina,0,"Poa annua ssp. supina, Poa annua ssp. varia, Poa annua var. supina, Poa bifida, Poa exigua, Poa foucaudii, Poa supina, Poa supina f. exigua, Poa supina ssp. ustulata, Poa ustulata, Poa variegata",1,1,0,0,10448,13185,0,1,ITIS
Podranea ricasoliana,0,"Pandorea ricasoliana, Podranea ricasoliana, Tecoma ricasoliana",1,1,0,0,536,798,1,1,Atlas
Pogostemon helferi,0,Pogostemon helferi,0,0,0,0,4,2,0,0,TNRS
Pogostemon stellatus,0,Pogostemon stellatus,0,1,0,0,470,461,0,0,TNRS
Polanisia dodecandra var. dodecandra,0,"Cleome graveolens, Polanisia dodecandra var. dodecandra",0,1,0,0,0,233,0,0,TNRS
Polycarpon tetraphyllum subsp. diphyllum,0,Polycarpon tetraphyllum subsp. diphyllum,0,0,0,0,630,323,0,1,TNRS
Polygala curtissii,0,Polygala curtissii,1,0,0,0,213,289,0,1,ITIS
Polygonatum latifolium,0,"Polygonatum hirsutum, Polygonatum hirtum, Polygonatum latifolium",1,1,0,0,150,170,0,0,ITIS
Polygonatum multiflorum,0,Polygonatum multiflorum,1,1,0,0,172700,172132,0,0,ITIS
Polygonum arenarium,0,Polygonum arenarium,1,1,0,0,493,502,0,1,ITIS
Polygonum aviculare,0,"Centinodium agrestinum, Centinodium aviculare, Centinodium axillare, Centinodium humifusum, Centinodium rurivagum, Persicaria fauriei, Polygonum  heterophyllum var. angustissimum, Polygonum aequale, Polygonum agrestinum, Polygonum arenastrum, Polygonum aviculare, Polygonum aviculare subsp. aequale, Polygonum aviculare subsp. buxiforme, Polygonum aviculare subsp. calcatum, Polygonum aviculare subsp. depressum, Polygonum aviculare subsp. heterophyllum, Polygonum aviculare subsp. microspermum, Polygonum aviculare subsp. monspeliense, Polygonum aviculare subsp. neglectum, Polygonum aviculare subsp. rectum, Polygonum aviculare subsp. rurivagum, Polygonum aviculare var. angustifolium, Polygonum aviculare var. angustissimum, Polygonum aviculare var. buxifolium, Polygonum aviculare var. depressum, Polygonum aviculare var. erectum, Polygonum aviculare var. heterophyllum, Polygonum aviculare var. latifolium, Polygonum aviculare var. monspeliense, Polygonum aviculare var. polycnemiforme, Polygonum aviculare var. procumbens, Polygonum aviculare var. rurivagum, Polygonum aviculare var. vegetum, Polygonum aviculare var. vulgare, Polygonum buxifolium, Polygonum buxiforme, Polygonum calcatum, Polygonum centinodium, Polygonum crassinerve, Polygonum debeauxii, Polygonum denudatum, Polygonum erectum, Polygonum fauriei, Polygonum gymnopus, Polygonum heterophyllum, Polygonum heterophyllum subsp. rurivagum, Polygonum heterophyllum var. caespitosum, Polygonum heterophyllum var. littorale, Polygonum humifusum, Polygonum littorale, Polygonum littorale var. sitchense, Polygonum meyenii, Polygonum microspermum, Polygonum monspeliense, Polygonum montereyense, Polygonum neglectum, Polygonum polycnemiforme, Polygonum propinquum, Polygonum provinciale, Polygonum rectum, Polygonum rurivagum",1,1,0,0,410591,392593,1,1,"Atlas, TNRS"
Polygonum cognatum,0,Polygonum cognatum,1,1,0,0,351,251,0,1,TNRS
Polygonum coriarium,0,"Aconogonon coriarium, Polygonum coriarium",0,1,0,0,2,2,0,0,TNRS
Polygonum plebeium,0,"Polygonum herniarioides, Polygonum plebeium",1,1,0,0,0,2800,0,1,ITIS
Polypogon chilensis,0,"Agrostis muricata, Agrostis pectinata, Chaetotropis chilensis, Chaetotropis latifolia, Polypogon affine, Polypogon chaetotropis, Polypogon chilensis, Vilfa muricata",1,1,0,0,87,55,0,0,ITIS
Polypogon elongatus,0,"Alopecurus elongatus, Chaetotropis elongata, Chaetotropis elongata var. elongata, Chaetotropis elongata var. longearistata, Nowodworskya agrostoides, Polypogon elongatus, Polypogon elongatus var. strictus, Polypogon inaequalis, Polypogon intermedius, Polypogon mexicanus, Raspailia agrostoidea",0,1,0,0,923,794,0,0,ITIS
Polypogon fugax,0,"Nowodworskya fugax, Polypogon demissus, Polypogon fugax, Polypogon higegaweri, Polypogon higegaweri f. demisus",1,1,0,0,1226,1373,0,1,ITIS
Polypogon imberbis,0,"Agrostis tehuelcha, Chaetotropis imberbis, Chaetotropis imberbis var. bonariensis, Chaetotropis imberbis var. imberbis, Chaetotropis rioplatensis, Nowodworskya imberbis, Polypogon elongatus f. minor, Polypogon elongatus var. muticus, Polypogon imberbis, Polypogon imberbis f. aristata, Polypogon rioplatensis, Polypogon rioplatensis f. elegans, Polypogon rioplatensis f. robusta",1,1,0,0,76,30,0,0,ITIS
Polypogon maritimus,0,"Agrostis littoralis, Alopecurus maritimus, Polypogon maritimus, Polypogon monspeliensis var. maritimus, Santia maritima",1,1,0,0,7342,6339,1,0,Atlas
Polysiphonia brodiei,0,Polysiphonia brodiei,0,0,0,0,729,834,0,1,CABI
Polysiphonia fucoides,0,Polysiphonia fucoides,0,0,0,0,5344,3926,0,1,CABI
Polysiphonia morrowii,0,Polysiphonia morrowii,0,0,0,0,83,94,0,1,CABI
Pontederia rotundifolia,0,"Pontederia rotundifolia, Reussia rotundifolia",1,1,0,1,402,442,0,1,ITIS
Populus longifolia,0,Populus longifolia,1,0,0,0,8,75,0,1,CABI
Portulaca quadrifida,0,Portulaca quadrifida,1,1,0,0,365,451,0,1,ITIS
Potamogeton diversifolius,0,"Potamogeton capillaceus, Potamogeton capillaceus var. atripes, Potamogeton conjungens, Potamogeton dimorphus, Potamogeton diversifolius, Potamogeton diversifolius var. multidenticulatus, Spirillus diversifolius",1,1,0,0,662,979,1,1,Atlas
Potamogeton epihydrus,0,"Potamogeton cayugensis, Potamogeton claytonii, Potamogeton epihydrus, Potamogeton epihydrus ssp. nuttallii, Potamogeton epihydrus subsp. nuttallii, Potamogeton epihydrus var. cayugensis, Potamogeton epihydrus var. nuttallii, Potamogeton epihydrus var. ramosus, Potamogeton epihydrus var. typicus, Potamogeton nuttallii, Potamogeton nuttallii var. cayugensis, Potamogeton nuttallii var. ramosus, Potamogeton pensylvanicum, Potamogeton pumilus",0,1,0,0,1818,2429,1,0,Atlas
Potamogeton trichoides,0,Potamogeton trichoides,0,1,0,0,15845,14637,0,1,TNRS
Potamogeton zosteriformis,0,"Potamogeton compressus, Potamogeton zosterifolius ssp. zosteriformis, Potamogeton zosteriformis",0,1,0,0,7214,7198,0,0,ITIS
Potentilla intermedia,0,"Potentilla heidenreichii, Potentilla intermedia",1,1,0,0,7992,8228,0,1,ITIS
Potentilla micrantha,0,Potentilla micrantha,1,0,0,0,4260,4450,0,0,TNRS
Potentilla norvegica,0,"Potentilla monspeliensis, Potentilla norvegica, Potentilla norvegica ssp. hirsuta, Potentilla norvegica ssp. monspeliensis, Potentilla norvegica ssp. norvegica, Potentilla norvegica var. hirsuta, Potentilla norvegica var. labradorica",1,1,0,0,27753,30001,0,1,ITIS
Potentilla pensylvanica,0,"Potentilla atrovirens, Potentilla brooksensis, Potentilla glabella, Potentilla pensylvanica, Potentilla pensylvanica var. arida, Potentilla pensylvanica var. atrovirens, Potentilla pensylvanica var. brevipila, Potentilla pensylvanica var. pensylvanica, Potentilla pensylvanica var. strigosa, Potentilla platyloba, Potentilla pseudosericea, Potentilla sibirica, Potentilla strigosa",1,1,0,0,1226,1273,0,1,ITIS
Potentilla rivalis,0,"Potentilla leucocarpa, Potentilla millegrana, Potentilla pentandra, Potentilla rivalis, Potentilla rivalis var. millegrana, Potentilla rivalis var. pentandra, Potentilla rivalis var. rivalis",1,1,0,0,310,328,0,0,ITIS
Potentilla rupestris,0,Potentilla rupestris,0,1,0,0,0,123,0,0,ITIS
Potentilla subarenaria,0,Potentilla subarenaria,0,0,0,0,2284,2193,0,0,CABI
Potentilla supina,0,Potentilla supina,1,1,0,0,10712,6345,0,1,ITIS
Potentilla supina subsp. paradoxa,0,Potentilla supina subsp. paradoxa,1,0,0,0,76,105,0,1,TNRS
Potentilla supina var. ternata,0,Potentilla supina var. ternata,1,0,0,0,150,50,0,1,TNRS
Potentilla thuringiaca,0,"Potentilla chrysantha ssp. thuringiaca, Potentilla goldbachii, Potentilla nestleriana, Potentilla thuringiaca",1,1,0,0,4119,5996,0,1,ITIS
Primula florindae,0,Primula florindae,1,1,0,0,94,99,0,0,TNRS
Primula juliae,0,Primula juliae,1,0,0,0,28,28,0,0,CABI
Prosopis glandulosa,0,Prosopis glandulosa,1,1,0,1,5943,5055,0,1,ITIS
Prosopis juliflora,0,"Prosopis juliflora, Prosopis juliflora var. juliflora",1,1,0,1,3146,13363,0,1,ITIS
Prosopis pallida,0,"Prosopis limensis, Prosopis pallida",1,1,1,1,3057,3236,0,1,ITIS
